Log file open, 10/20/22 11:38:53
[2022.10.20-09.42.59:831][ 18]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:842][ 19]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:842][ 19]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.43.04:418][150]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.43.04:418][150]LogWorld: BeginTearingDown for /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap
[2022.10.20-09.43.04:419][150]LogWorld: UWorld::CleanupWorld for VRTemplateMap, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.43.04:419][150]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.43.04:422][150]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.10.20-09.43.04:429][150]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.43.04:448][150]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.43.04:449][150]LogResonanceAudio: Display: Resonance Audio Listener is shutdown
[2022.10.20-09.43.04:449][150]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.10.20-09.43.04:450][150]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.10.20-09.43.04:527][150]LogUObjectHash: Compacting FUObjectHashTables data took   2.73ms
[2022.10.20-09.43.04:683][151]LogPlayLevel: Display: Destroying online subsystem :Context_13
[2022.10.20-09.43.05:717][190]LogSlate: Window 'Message Log' being destroyed
[2022.10.20-09.43.27:684][978]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.43.27:775][978]LogSavePackage: Moving output files for package: /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics
[2022.10.20-09.43.27:776][978]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/SKM_MannyXR_left_PhysicsD8A0039647AED02BE066708DEBB4376C.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics.uasset'
[2022.10.20-09.43.27:789][978]LogFileHelpers: InternalPromptForCheckoutAndSave took 104 ms (total: 489 ms)
[2022.10.20-09.43.27:798][978]AssetCheck: New page: Asset Save: SKM_MannyXR_left_Physics
[2022.10.20-09.43.27:798][978]LogContentValidation: Display: Validating /Script/Engine.PhysicsAsset /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics.SKM_MannyXR_left_Physics
[2022.10.20-09.43.35:580][522]LogDebuggerCommands: Repeating last play command: Simulate
[2022.10.20-09.43.35:589][522]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.10.20-09.43.35:589][522]PIE: New page: SIE session: VRTemplateMap (20 oct. 2022 à 13:43:35)
[2022.10.20-09.43.35:589][522]LogPlayLevel: Creating play world package: /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap
[2022.10.20-09.43.35:595][522]LogPlayLevel: PIE: StaticDuplicateObject took: (0.006077s)
[2022.10.20-09.43.35:595][522]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap to /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap (0.006105s)
[2022.10.20-09.43.35:595][522]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.43.35:595][522]LogAIModule: Creating AISystem for world VRTemplateMap
[2022.10.20-09.43.35:596][522]LogPlayLevel: PIE: World Init took: (0.000833s)
[2022.10.20-09.43.35:641][522]LogUObjectHash: Compacting FUObjectHashTables data took   1.41ms
[2022.10.20-09.43.35:646][522]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.10.20-09.43.35:646][522]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.10.20-09.43.35:646][522]LogAudio: Display: AudioDevice MaxSources: 32
[2022.10.20-09.43.35:646][522]LogAudio: Display: Audio Spatialization Plugin: Resonance Audio is external send: 1
[2022.10.20-09.43.35:646][522]LogAudio: Display: Audio Reverb Plugin: Resonance Audio
[2022.10.20-09.43.35:646][522]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.10.20-09.43.35:649][522]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.10.20-09.43.35:691][522]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2022.10.20-09.43.35:691][522]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.10.20-09.43.35:691][522]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.10.20-09.43.35:692][522]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.10.20-09.43.35:692][522]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2022.10.20-09.43.35:692][522]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2022.10.20-09.43.35:694][522]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2022.10.20-09.43.35:694][522]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2022.10.20-09.43.35:694][522]LogInit: FAudioDevice initialized.
[2022.10.20-09.43.35:694][522]LogAudio: Display: Audio Device (ID: 3) registered with world 'VRTemplateMap'.
[2022.10.20-09.43.35:696][522]LogLoad: Game class is 'VRGameMode_C'
[2022.10.20-09.43.35:699][522]LogWorld: Bringing World /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap up for play (max tick rate 0) at 2022.10.20-11.43.35
[2022.10.20-09.43.35:700][522]LogWorld: Bringing up level for play took: 0.002494
[2022.10.20-09.43.35:702][522]LogOnline: OSS: Created online subsystem instance for: :Context_14
[2022.10.20-09.43.35:702][522]PIE: Server logged in
[2022.10.20-09.43.35:703][522]PIE: Play in editor total start time 0,114 seconds.
[2022.10.20-09.43.35:733][522]LogResonanceAudio: Display: Resonance Audio Listener is initialized
[2022.10.20-09.43.42:838][700]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.43.42:838][700]LogWorld: BeginTearingDown for /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap
[2022.10.20-09.43.42:838][700]LogWorld: UWorld::CleanupWorld for VRTemplateMap, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.43.42:839][700]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.43.42:842][700]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.10.20-09.43.42:846][700]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.43.42:869][700]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.10.20-09.43.42:869][700]LogResonanceAudio: Display: Resonance Audio Listener is shutdown
[2022.10.20-09.43.42:869][700]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2022.10.20-09.43.42:870][700]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2022.10.20-09.43.42:874][700]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.43.42:877][700]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2022.10.20-09.43.42:931][701]LogPlayLevel: Display: Destroying online subsystem :Context_14
[2022.10.20-09.43.45:507][878]Cmd: DELETE
[2022.10.20-09.43.45:508][878]Cmd: ACTOR DELETE
[2022.10.20-09.43.45:585][878]LogEditorActor: Deleted Actor: SkeletalMeshActor
[2022.10.20-09.43.45:605][878]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2022.10.20-09.43.45:607][878]LogEditorActor: Deleted 1 Actors (0.099 secs)
[2022.10.20-09.43.51:029][376]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/VRTemplate/Blueprints/VRPawn.VRPawn
[2022.10.20-09.43.51:029][376]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.43.53:081][418]LogViewport: Scene viewport resized to 2288x1461, mode Windowed.
[2022.10.20-09.44.09:889][716]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.44.10:000][716]LogUObjectHash: Compacting FUObjectHashTables data took   1.29ms
[2022.10.20-09.44.21:566][648]LogSubobjectSubsystem: Warning: Cannot remove subobject 'DefaultSceneRoot' because it is the default scene root!
[2022.10.20-09.44.26:222][ 90]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.10.20-09.44.26:223][ 90]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.10.20-09.44.26:223][ 90]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.10.20-09.44.29:682][428]LogBlueprint: Warning: Reparenting blueprint Blueprint /Game/VRTemplate/Blueprints/VRPawn.VRPawn from Pawn to Character...
[2022.10.20-09.44.29:735][428]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.44.29:875][428]LogUObjectHash: Compacting FUObjectHashTables data took   1.35ms
[2022.10.20-09.44.30:585][450]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.44.30:696][450]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2022.10.20-09.44.31:198][464]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.44.31:317][464]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/VRTemplate/Blueprints/VRPawn" FILE="../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Blueprints/VRPawn.uasset" SILENT=true
[2022.10.20-09.44.31:417][464]LogSavePackage: Moving output files for package: /Game/VRTemplate/Blueprints/VRPawn
[2022.10.20-09.44.31:418][464]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/VRPawn50EFEECE472D0AF75DF50B909B571758.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Blueprints/VRPawn.uasset'
[2022.10.20-09.44.31:428][464]LogFileHelpers: InternalPromptForCheckoutAndSave took 230 ms (total: 720 ms)
[2022.10.20-09.44.31:438][464]AssetCheck: New page: Asset Save: VRPawn
[2022.10.20-09.44.31:438][464]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VRTemplate/Blueprints/VRPawn.VRPawn
[2022.10.20-09.45.09:053][433]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.45.09:221][433]LogUObjectHash: Compacting FUObjectHashTables data took   1.32ms
[2022.10.20-09.45.56:223][946]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.45.56:416][946]LogUObjectHash: Compacting FUObjectHashTables data took   1.35ms
[2022.10.20-09.46.08:613][153]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.46.08:741][153]LogUObjectHash: Compacting FUObjectHashTables data took   1.36ms
[2022.10.20-09.46.09:165][179]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.46.09:318][179]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/VRTemplate/Blueprints/VRPawn" FILE="../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Blueprints/VRPawn.uasset" SILENT=true
[2022.10.20-09.46.09:424][179]LogSavePackage: Moving output files for package: /Game/VRTemplate/Blueprints/VRPawn
[2022.10.20-09.46.09:426][179]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/VRPawn864D69844BC5BDDE93E3909E27666881.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Blueprints/VRPawn.uasset'
[2022.10.20-09.46.09:440][179]LogFileHelpers: InternalPromptForCheckoutAndSave took 274 ms (total: 994 ms)
[2022.10.20-09.46.09:453][179]AssetCheck: New page: Asset Save: VRPawn
[2022.10.20-09.46.09:453][179]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VRTemplate/Blueprints/VRPawn.VRPawn
[2022.10.20-09.46.13:476][548]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2022.10.20-09.46.13:480][548]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.46.13:701][548]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.10.20-09.46.13:731][548]LogSavePackage: Moving output files for package: /Game/VRTemplate/Maps/VRTemplateMap
[2022.10.20-09.46.13:732][548]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/VRTemplateMap5057E62049AE10EC30261D851CF3001F.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Maps/VRTemplateMap.umap'
[2022.10.20-09.46.13:750][548]LogFileHelpers: No new changes to save!
[2022.10.20-09.46.13:750][548]LogFileHelpers: Saving map 'VRTemplateMap' took 0.077
[2022.10.20-09.46.14:086][548]LogSavePackage: Moving output files for package: /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left
[2022.10.20-09.46.14:103][548]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/SKM_MannyXR_leftCF209BDA4D561276F5D93088E6C587BE.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/Characters/MannequinsXR/Meshes/SKM_MannyXR_left.uasset'
[2022.10.20-09.46.14:414][548]LogSavePackage: Moving output files for package: /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right
[2022.10.20-09.46.14:415][548]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/SKM_MannyXR_right144D9C3F455C6732129C098BCB91B869.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.uasset'
[2022.10.20-09.46.14:421][548]LogSavePackage: Moving output files for package: /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics
[2022.10.20-09.46.14:426][548]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/SKM_MannyXR_right_Physics26CB98FA421C1244C86B8FA2B152364F.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics.uasset'
[2022.10.20-09.46.14:438][548]LogFileHelpers: InternalPromptForCheckoutAndSave took 957 ms (total: 1.95 sec)
[2022.10.20-09.46.14:446][548]AssetCheck: New page: Asset Save: multiple assets
[2022.10.20-09.46.14:446][548]LogContentValidation: Display: Validating /Script/Engine.SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left.SKM_MannyXR_left
[2022.10.20-09.46.14:446][548]LogContentValidation: Display: Validating /Script/Engine.SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right
[2022.10.20-09.46.14:446][548]LogContentValidation: Display: Validating /Script/Engine.World /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap
[2022.10.20-09.46.14:446][548]LogContentValidation: Display: Validating /Script/Engine.PhysicsAsset /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics.SKM_MannyXR_right_Physics
[2022.10.20-09.46.43:620][559]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.46.43:755][559]LogUObjectHash: Compacting FUObjectHashTables data took   1.32ms
[2022.10.20-09.47.22:776][859]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.47.22:912][859]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2022.10.20-09.47.57:329][830]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.47.57:460][830]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2022.10.20-09.48.31:372][797]LogEditorTransaction: Undo Paste clipboard contents
[2022.10.20-09.48.31:456][797]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_4:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0) Already registered. Aborting.
[2022.10.20-09.48.31:628][797]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_11:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0) Already registered. Aborting.
[2022.10.20-09.49.00:442][ 52]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.49.00:461][ 52]LogBlueprint: Warning: [AssetLog] D:\Docs\Unreal Projects\GiantRobots_VR\Content\VRTemplate\Blueprints\VRPawn.uasset: [Compiler] Could not find a variable named "HandLeftPosition" in 'VRPawn_C'.
Make sure 'VRPawn_C' has been compiled for  Get HandLeftPosition
[2022.10.20-09.49.00:461][ 52]LogBlueprint: Warning: [AssetLog] D:\Docs\Unreal Projects\GiantRobots_VR\Content\VRTemplate\Blueprints\VRPawn.uasset: [Compiler] Could not find a variable named "HandRightPosition" in 'VRPawn_C'.
Make sure 'VRPawn_C' has been compiled for  Get HandRightPosition
[2022.10.20-09.49.00:480][ 52]LogBlueprint: Error: [AssetLog] D:\Docs\Unreal Projects\GiantRobots_VR\Content\VRTemplate\Blueprints\VRPawn.uasset: [Compiler] The property associated with  Hand Right Position  could not be found in '/Game/VRTemplate/Blueprints/VRPawn.VRPawn_C'
[2022.10.20-09.49.00:480][ 52]LogBlueprint: Error: [AssetLog] D:\Docs\Unreal Projects\GiantRobots_VR\Content\VRTemplate\Blueprints\VRPawn.uasset: [Compiler] The property associated with  Hand Left Position  could not be found in '/Game/VRTemplate/Blueprints/VRPawn.VRPawn_C'
[2022.10.20-09.49.00:568][ 52]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2022.10.20-09.49.08:414][648]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.49.08:531][648]LogUObjectHash: Compacting FUObjectHashTables data took   1.40ms
[2022.10.20-09.49.09:687][764]BlueprintLog: New page: Compile VRPawn
[2022.10.20-09.49.09:797][764]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2022.10.20-09.49.15:809][306]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2022.10.20-09.49.15:814][306]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.49.16:106][306]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/VRTemplate/Blueprints/VRPawn" FILE="../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Blueprints/VRPawn.uasset" SILENT=true
[2022.10.20-09.49.16:215][306]LogSavePackage: Moving output files for package: /Game/VRTemplate/Blueprints/VRPawn
[2022.10.20-09.49.16:216][306]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/VRPawnFB3043A7466ACF053DA8159757C05B9D.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Blueprints/VRPawn.uasset'
[2022.10.20-09.49.16:227][306]LogFileHelpers: InternalPromptForCheckoutAndSave took 413 ms (total: 2.36 sec)
